,0,1,2,3,4,5,6,7,8,9,10
16,9.924035839503632e-05,3.0975337722338736e-05,0.0022529615089297,0.183021605014801,0.000663173792418,0.8045142292976379,0.0015469035133719,0.0077671967446804,5.124367817188613e-05,5.246393629931845e-05,5.0
17,2.117060830642004e-06,4.582539077091496e-06,1.2401113053783774e-05,4.6282953007903416e-06,1.5688889106968418e-05,1.0890128578466827e-05,8.051831173361279e-06,0.9999288320541382,1.9277752016932936e-06,1.0903169822995553e-05,7.0
18,0.000122335855849,0.0002009681047638,4.588550382322865e-06,1.1805328767877654e-06,1.5514881397393765e-06,8.31154878255802e-08,1.557579707878176e-06,3.951965027226834e-06,0.9984458088874816,0.0012178891338407,8.0
19,2.725823833316099e-06,5.075162334833294e-06,0.0002990727080032,0.0002507401804905,0.0001359410380246,3.454241596045904e-05,0.999268352985382,1.9622516447270755e-06,1.2042455637129024e-06,3.213903028154164e-07,6.0
20,5.942258940194733e-05,0.0001025844539981,0.0007933586020953,0.0007760362932458,0.0002824756957124,0.0202310159802436,3.623517113737762e-05,0.9776148200035096,3.314404693810502e-06,0.0001006272505037,7.0
21,0.96373051404953,0.0001509250432718,0.0336081944406032,0.0009451420628465,7.091343286447227e-05,1.674205850576982e-05,0.0002502660499885,8.514491491951048e-05,0.0006487851496785,0.0004934235475957,0.0
22,3.842711976176361e-06,3.437383213622525e-07,4.001983324997127e-05,1.2295048691157716e-05,0.9999022483825684,5.405950105341617e-06,1.999003325181548e-05,1.2451472457541968e-06,1.43339702844969e-05,3.56282356506199e-07,4.0
23,8.330737728101667e-06,1.7391615983797237e-05,1.0523548610308353e-07,6.350554031087086e-06,1.0230949243350552e-07,1.1063243618991692e-05,2.4421802891083644e-07,4.26745737058809e-06,6.174189184093848e-05,0.9998903274536132,9.0
24,0.0001449710398446,0.0001412739511579,0.020147206261754,0.0672364830970764,0.8029199838638306,0.0781800299882888,0.0001382629707222,0.0309260003268718,5.6507451517973095e-05,0.0001092499151127,5.0
25,0.0169999562203884,0.0004170096653979,0.6893254518508911,0.2312444597482681,0.01042150426656,0.0312735214829444,0.001845794962719,0.0144698955118656,0.0025545817334204,0.0014478522352874,2.0
26,0.0003379521949682,0.0002263930218759,0.0012343859998509,0.0030759104993194,0.9899731874465942,0.0009068217477761,0.0015994210261851,0.0010124213295057,0.0008642241009511,0.0007693087682127,4.0
27,0.9988330006599426,1.3398920600593556e-05,0.0003384435549378,2.8498923711595125e-05,3.620849747676402e-05,8.74967281561112e-06,0.0004440597258508,1.6142666936502792e-05,1.127636460296344e-05,0.0002701482153497,0.0
28,7.403918425552547e-05,0.0152426632121205,1.171089593299257e-06,5.6910612329375e-06,9.104152240979602e-07,2.878459554267465e-06,1.067014409272815e-06,2.691986082936637e-05,0.0001015561283566,0.9845430254936218,9.0
29,5.7175282563548535e-05,2.3878748834249564e-05,0.0036862611304968,0.0002383739483775,0.0009809946641325,2.7349877200322226e-05,0.9949727058410645,6.749045041942736e-06,2.2797248675487936e-06,4.238664132572012e-06,6.0
30,0.0001257480325875,7.411425758618861e-05,0.0072553199715912,0.0012283109826967,0.000108861044282,0.0001773170952219,0.9908812046051024,8.995776443043724e-05,2.120539647876285e-05,3.791868221014738e-05,6.0
31,1.29862937683356e-05,1.157212409452768e-05,0.0022127646952867,0.0019289946649223,0.0005496255471371,0.9951171875,5.379811045713723e-05,0.0001039715716615,2.858691004803404e-06,6.388064775819657e-06,5.0
32,0.0004209132457617,0.0004817066946998,0.0239266883581876,0.0075515988282859,0.9570554494857788,0.0016557824565097,0.001724658999592,0.0028141401708126,0.0040601412765681,0.0003088216180913,4.0
33,2.3601982320542447e-05,0.0002544697781559,0.0032252224627882,0.0194510444998741,0.0006753599736839,0.9751434326171876,0.0007709620986133,5.6864748330554e-05,3.18152888212353e-05,0.0003672628372441,5.0
34,6.52448579785414e-05,2.520927409932483e-05,2.8053101175373744e-08,9.164494940705481e-08,3.796438718950412e-08,9.64706714512431e-08,1.2627194401204632e-08,7.488250730602887e-08,5.499709368450567e-05,0.9998542070388794,9.0
35,5.780601713922806e-05,0.0001508687273599,0.9904050827026368,0.0035820200573652,6.842378934379667e-05,0.0003137364983558,0.0016694589285179,5.0609640311449766e-05,0.0031843183096498,0.0005177307175472,2.0
36,1.137693652708549e-05,7.002997222116392e-07,0.0004339599690865,0.0020411035511642,0.8410645723342896,0.0653577297925949,7.384069249383174e-06,0.0910792872309684,2.534128270781366e-06,1.382256300530571e-06,4.0
37,0.0044600493274629,0.3787894546985626,3.647179255494848e-05,0.0003559284668881,3.9122031012084335e-05,0.000151052212459,1.4195293260854669e-06,5.171106386114843e-05,0.0005736831226386,0.6155411601066589,1.0
38,7.591386861349747e-07,0.0001189527974929,1.2991891651381593e-07,9.160324339063664e-07,3.514659852044133e-08,7.185040431068046e-06,1.7224711257313174e-07,1.0447917020428577e-06,0.000187253972399,0.9996837377548218,9.0
39,3.515277455790056e-07,5.140662295843868e-08,1.916788642120082e-05,0.0002846377319656,3.407245685593807e-06,0.9996871948242188,2.540791911087581e-06,1.802944325390854e-06,9.686420554544385e-08,6.407663022400811e-07,5.0
40,0.0021794138010591,3.570958870113827e-05,0.0045873629860579,0.0007508237031288,0.9912380576133728,0.0002250611287308,0.0001053997693816,0.0008488309103995,1.815172072383575e-05,1.1206127965124324e-05,4.0
41,0.0007104159449227,0.0004063329542987,0.0027964820619672,0.0023693069815635,0.0002961575810331,0.0022693614009767,0.9908879995346068,0.0001762585015967,1.2940923625137655e-05,7.480569911422208e-05,6.0
42,2.772719381027855e-05,6.952301646379056e-06,0.0002542596776038,0.0214707143604755,3.4978660551132634e-05,0.973745584487915,6.197225502546644e-06,0.0044079921208322,7.894273949204944e-06,3.778799873543903e-05,5.0
43,2.43491086848735e-07,1.0640112577675609e-06,2.9751241527264934e-05,5.983326445857529e-06,4.024600002594525e-06,5.98450696998043e-06,0.9999514818191528,5.382960353017552e-07,5.114742975820263e-07,3.911189025984641e-07,6.0
44,0.9925702214241028,0.0008845551055856,5.969679114059545e-05,1.2993810742045753e-05,1.599435563548468e-05,4.667883331421763e-06,2.3516176952398382e-06,1.5381165212602355e-05,0.0056307520717382,0.0008033644990064,0.0
45,5.8645916567456886e-08,9.042225428856908e-05,9.212813845138612e-11,1.5559060984049466e-10,5.6922199592746026e-11,2.191361536674208e-09,2.6461085059215076e-11,1.3573500101671243e-09,2.643868981522246e-07,0.9999091625213624,9.0
46,0.0001285347825614,2.305985617567785e-05,0.0343658477067947,0.8680146336555481,0.0137460399419069,0.0507325641810894,0.0264801084995269,0.0061668143607676,0.0001708528579911,0.0001715614635031,3.0
47,0.0468260012567043,0.0874793902039527,0.1030236035585403,0.0340659506618976,0.003391507314518,0.0099335480481386,0.0506800226867198,0.0051786610856652,0.3562839925289154,0.3031373918056488,9.0
48,2.6697018711274723e-06,1.2223105841258077e-05,7.324267062358558e-05,1.702133522485383e-05,0.0028783602174371,0.0018901155563071,1.5054001778480597e-05,0.9950986504554749,9.54529969021678e-06,3.187137508575688e-06,7.0
49,6.369893526425585e-05,6.0132624639663845e-05,0.0136956926435232,0.001758664031513,0.0032274585682898,0.001185463508591,0.9797700643539428,0.0001121057866839,8.967530447989702e-05,3.708049916895106e-05,6.0
50,0.0016213308554142,8.608643111074343e-05,1.570462586641952e-06,1.0821103302305347e-07,2.961129439427168e-07,1.85218738124604e-08,1.0521613802438878e-07,2.436425461382896e-07,0.0001347921934211,0.9981555342674256,9.0
51,0.0021019035484641,0.000244484108407,0.0009163910290226,6.95741837262176e-05,0.0005941278650425,2.516757376724854e-05,0.0036695217713713,4.549551158561371e-05,0.990505039691925,0.0018283086828887,8.0
52,0.269267588853836,0.0082294046878814,0.1051835864782333,0.1177527830004692,0.0083194579929113,0.0956689864397049,0.0110672703012824,0.0088258441537618,0.0022773223463445,0.3734076917171478,0.0
53,0.0001294958492508,0.0001678070111665,0.0192249324172735,0.9389246106147766,0.0044896528124809,0.0255706403404474,0.0103928195312619,0.0008511567139066,2.981629950227216e-05,0.0002191673993365,3.0
54,0.0001795829302864,1.1454258128651418e-05,2.0053819298482267e-06,3.717194090313569e-07,4.846563115279423e-07,5.268685043802179e-08,5.168807319932966e-07,1.4586312602204998e-07,0.9998051524162292,2.405312500286527e-07,8.0
55,0.0001192346098832,8.734399671084248e-06,9.408888217876664e-06,3.6989115415053686e-07,1.1363598559910315e-06,3.734441236247221e-07,4.961238175837934e-08,8.149352197506232e-07,0.9998375177383424,2.2306516257231124e-05,8.0
56,3.16497462335974e-05,1.119810804084409e-05,0.0007682784926146,0.001784068881534,0.0018568426603451,0.0023535452783107,0.000220578716835,0.9928391575813292,8.04874343884876e-06,0.0001266319450223,7.0
57,0.0077006719075143,0.0009949778905138,0.0123382592573761,0.6347498297691345,0.0118321795016527,0.2527442574501037,0.0476021841168403,0.0285380948334932,0.0025161898229271,0.0009833995718508,7.0
58,0.0002979153650812,3.866635324811796e-06,0.031881246715784,0.1026004552841186,0.6144792437553406,0.2236479669809341,0.0012836332898586,0.025508614256978,0.0002036054502241,9.34251002036035e-05,4.0
59,0.0212646201252937,0.0005369600257836,0.1588228791952133,0.594812273979187,0.0217037051916122,0.1295214146375656,0.0560465008020401,0.0127553306519985,0.0014524179277941,0.0030839121900498,6.0
60,4.173252818873152e-07,1.7822094378061593e-06,1.3610188034363093e-05,1.6876291510925512e-06,0.0004159758973401,0.0005528298788703,1.1812625189122627e-06,0.9990113973617554,9.498365898252814e-07,1.644985019311207e-07,7.0
61,0.0003238119825255,5.402066744863987e-05,0.0037761416751891,0.3070597350597381,0.0017194041283801,0.682288408279419,0.0006191856227815,0.0040433499962091,3.6977686249883845e-05,7.89405094110407e-05,3.0
62,0.002404291415587,0.0001268669293494,0.0135938953608274,0.0028637235518544,0.0012576463632285,0.0063294540159404,0.972890555858612,0.0004036707105115,8.680159953655675e-05,4.311505836085416e-05,6.0
63,0.0024085647892206,0.0067163035273551,0.0358557514846324,0.8455120325088501,0.0006871407385915,0.0874681398272514,0.0005483655841089,0.0038503182586282,0.000289515213808,0.0166639797389507,3.0
64,4.526205430011032e-06,7.993498911673669e-06,0.0005061334813944,0.0002224813651992,1.1848998838104308e-05,0.0002180904120905,0.9990136623382568,3.997845396952471e-06,8.41276596474927e-06,2.8740500965795945e-06,6.0
65,1.9001989812750253e-06,1.076587750503677e-06,0.9968935251235962,0.0001433490833733,0.0002972798247355,3.767530506593175e-05,0.0026098366361111,1.208882258652011e-05,2.1048977032478437e-06,1.1992350437139976e-06,2.0
66,0.0016552180750295,0.9656827449798584,5.948252874077298e-05,7.938051567180082e-05,2.6935451387544163e-05,1.985904418688733e-05,2.8716396627714857e-05,0.0001201887062052,0.0036473169457167,0.0286800265312194,1.0
67,0.0077608185820281,1.7270676835323684e-05,0.9915055632591248,9.40019599511288e-05,9.66693478403613e-05,3.6654737414210095e-06,0.0004059939819853,6.749721796950325e-05,4.786785211763345e-05,6.722085572619108e-07,2.0
68,0.0003645831311587,0.0003202259540557,0.0428215339779853,0.7890840172767639,0.1084262728691101,0.0334150977432727,0.0064390571787953,0.0157171767204999,0.0009020022116601,0.0025101045612245,3.0
69,3.949886740883812e-05,3.255145566072315e-05,0.0133210904896259,0.00121379585471,0.0290432777255773,0.0050247171893715,1.0556658708082978e-05,0.9512999057769777,5.265501840767684e-06,9.34220770432148e-06,7.0
70,0.0020758821628987,4.964105755789205e-05,0.9940268993377686,0.0018931645900011,0.000463495904114,0.0008231162209995,0.0003095308202318,0.0001157544757006,0.000207024248084,3.546604057191871e-05,2.0
71,1.1844226719404103e-06,8.572114325033908e-07,3.493009353405796e-05,2.4963770556496456e-05,3.679796918731881e-06,8.60363434185274e-06,0.9999240636825562,3.3172162261507765e-07,1.461609571151712e-07,1.2550219707918586e-06,6.0
72,0.0012074213009327,0.0001437898608855,2.959206176456064e-05,5.302094450598816e-06,0.0001975231862161,1.1687006917782128e-05,7.508411363232881e-05,4.4009057091898285e-06,0.9979829788208008,0.0003422656736802,8.0
73,0.0014199499273672,0.0004781360912602,1.246162901225034e-05,5.615032932837494e-06,1.0277517503709532e-05,1.1110785180790117e-06,5.123674327478511e-06,4.384218357245118e-07,0.99800306558609,6.384989683283493e-05,8.0
74,0.9976791739463806,5.721249908674508e-05,0.0001579469244461,6.7726068664342165e-06,1.1625154002103956e-05,4.53245274911751e-06,7.349386578425765e-06,4.505554534262046e-05,0.0007926729158498,0.0012375614605844,0.0
75,4.210319093544968e-05,1.610628999060282e-07,0.9998540878295898,1.0009343895944768e-05,3.317346227049711e-06,1.087813507183455e-05,6.910182855790481e-05,7.699267371208407e-06,2.497027253411943e-06,8.460555989131535e-08,2.0
76,0.0001287454215344,4.98981426062528e-05,2.233984872646033e-07,1.3275501942189294e-07,4.4288473333153895e-08,2.8812902286290413e-08,3.3407601129908926e-09,1.0744854250788195e-07,1.970830635400489e-05,0.9998010993003844,9.0
77,2.316979589522816e-05,2.472911091899732e-06,0.0002501767594367,0.9791516065597534,0.0001241804711753,0.0183569639921188,0.0015938010765239,0.0004581249668262,3.578761970857158e-05,3.701835794345243e-06,3.0
78,0.0005369968712329,0.000199689544388,0.0157785043120384,0.3744843900203705,0.0009466592455282,0.5347729921340942,0.0037865897174924,0.0693873763084411,1.019545379676856e-05,9.664085519034415e-05,3.0
79,0.0003689690493047,4.286007970222272e-05,3.1803134334040806e-05,8.05647414381383e-06,5.689594763680361e-05,1.7082789781852625e-05,1.386928306601476e-05,4.662015999201685e-05,0.9993630051612854,5.082324787508696e-05,8.0
80,0.001378045650199,0.0004058138292748,1.2996391888009384e-05,7.961897608765867e-06,2.6071409138239687e-06,1.926098462945447e-07,2.962034386655432e-07,6.837350952082488e-07,0.9980255365371704,0.0001657882530707,8.0
81,0.0488653481006622,0.561545193195343,0.000789419573266,0.0043280799873173,0.0002605657209642,0.0007656692177988,0.0005988789489492,0.0010678609833121,0.1110427156090736,0.2707362771034241,1.0
82,3.8662756196572445e-06,0.9998548030853271,2.543966104440188e-07,1.5217636928355205e-06,1.389483827551885e-06,7.120984832909016e-07,3.9691233411076616e-08,1.499935677884423e-07,7.671037019463256e-05,6.05543827987276e-05,1.0
83,1.0077119441120884e-05,2.052169975286233e-06,6.684390245936811e-05,6.069353730708826e-06,9.409750055056064e-05,0.0008404093678109,5.5382920436386485e-06,0.9989726543426514,7.504503969357756e-07,1.4517246427203645e-06,7.0
84,0.0018345046555623,0.0009938621660694,0.8740155696868896,0.0477869920432567,0.0127193192020058,0.0290442463010549,0.0104681802913546,0.0202290415763854,0.0017479542875662,0.0011603623861446,2.0
85,0.0009698817157186,0.0008494982030242,0.065098226070404,0.2899680137634277,0.0129070654511451,0.3972830474376678,0.001347670215182,0.226744458079338,0.0002944793959613,0.0045376340858638,5.0
86,0.0007994116167537,0.000130539498059,0.926995038986206,0.0015528176445513,0.0018199910409748,0.0050788018852472,0.0006602757493965,0.0626473650336265,0.0001516177580924,0.0001640811678953,2.0
87,0.0015708408318459,0.00016463517386,0.0074410983361303,0.0131611218675971,0.0370288155972957,0.0377903506159782,0.0004503400123212,0.9007509350776672,0.0003050098021049,0.0013368364889174,7.0
88,0.000105068560515,8.214312401833013e-05,2.1102907794556813e-06,7.244474318213179e-07,6.77369598633959e-07,6.942283334865351e-07,1.3091820960653422e-07,1.2683251497946912e-06,0.9989694356918336,0.0008377914782613,8.0
89,7.293848466360942e-05,0.0004241581191308,2.987690947975352e-07,4.92981962452177e-06,5.526143240786041e-07,4.179831648798427e-06,1.1469373930594884e-06,1.128957705986977e-06,0.0016845857026055,0.9978061318397522,9.0
90,0.9950369000434875,0.0002792665327433,3.122374982922338e-05,4.954972246196121e-05,8.317903848364949e-05,1.3799699445371516e-05,9.083145414479075e-06,1.7007625501719303e-05,0.0043757683597505,0.0001041561190504,0.0
91,0.0009264469263143,0.001361108617857,0.0201098825782537,0.8977673649787903,0.0275904722511768,0.038159929215908,0.0111173065379261,0.0010301717557013,0.0013751330552622,0.0005622245953418,3.0
92,0.0013324758037924,0.0011434939224272,8.622811583336443e-05,3.228522473364137e-05,7.470681157428771e-05,1.6053361832746305e-05,2.4031913198996332e-05,1.5633971997885965e-05,0.99086993932724,0.0064052478410303,8.0
93,1.822077365432051e-06,8.856819704305963e-07,9.863155719358474e-05,1.5490699297515675e-05,1.1084864581789589e-06,6.9362922658910975e-06,0.9998730421066284,9.516635941508866e-07,4.713804173661629e-07,6.305006650109135e-07,6.0
94,8.239588350988925e-05,4.084096508449875e-05,0.0083404881879687,0.0159807372838258,0.8600621223449707,0.0748711973428726,0.0011578307021409,0.0394405275583267,1.4438940524996724e-05,9.468358257436194e-06,4.0
95,0.0001712370140012,7.128581637516618e-05,0.0056104063987731,0.0066744242794811,0.001741450629197,0.0015576194273307,0.983710527420044,0.0001628261670703,0.0002089075132971,9.127842349698768e-05,6.0
96,2.914341621362837e-06,1.344655402135686e-06,8.588986383983865e-05,3.922006362699904e-05,2.045449764409568e-05,5.509276434167987e-06,0.9998437166213988,2.6593255597617826e-07,4.381673761599814e-07,1.3765790640718478e-07,6.0
97,0.7835365533828735,0.004883587360382,0.1902944147586822,0.0005380608490668,0.0027442465070635,0.0001980173401534,7.917253242339939e-05,0.0001124545524362,0.0165761020034551,0.0010374317644163,0.0
98,0.9964156150817872,5.6847266023396514e-06,0.0030373383779078,1.034748856909573e-05,3.1680215215601493e-06,5.080480605101911e-06,0.0001053934101946,2.57749852607958e-05,0.0001265671744477,0.0002648730878718,0.0
99,2.553824742790312e-07,5.8859374263420257e-08,4.374879154056544e-06,1.795312272179217e-07,2.12486156669911e-05,5.623108154395595e-05,4.623276765869378e-07,0.9999164342880248,1.2486746925333136e-07,6.21251842858328e-07,7.0
100,4.327437272877432e-05,2.161326392524643e-06,0.0129940928891301,0.0037145749665796,0.9192894101142884,0.018591845408082,0.0003202827647328,0.0450246334075927,1.4757172721147072e-05,4.857301973970607e-06,4.0
101,8.609986252849922e-05,4.092009930900531e-06,0.0192936994135379,0.0736912637948989,0.0126000177115201,0.8866463303565979,0.0002697137242648,0.0073071280494332,6.116215809015557e-05,4.050997085869312e-05,5.0
102,5.3291382755560335e-06,5.651077117363457e-06,0.000494984909892,0.0001608602906344,0.0001260319841094,0.0007088465499691,0.9984205961227416,6.306261639110744e-05,6.627347488574742e-07,1.3982255950395484e-05,6.0
103,2.375489657424623e-06,1.196700850414345e-05,0.0018630449194461,0.9967331886291504,3.0031824280740693e-05,0.000304711604258,0.001026133657433,2.4504530301783237e-05,8.196438443519583e-07,3.3174633244925644e-06,3.0
104,9.29028090013162e-07,0.9994878768920898,8.414282604007894e-09,1.1745605661417358e-06,3.677263862300606e-07,2.960868528134597e-07,2.394117348814006e-09,1.3084456895740004e-07,5.031111140851863e-05,0.0004589314048644,1.0
105,0.0002248588571092,0.9995291233062744,5.122287348058308e-06,9.177242077385016e-07,2.7291939659335185e-06,6.305940587481018e-07,1.115268787543755e-06,3.973178763772012e-07,3.6424877180252224e-05,0.0001987199793802,1.0
106,0.0143681168556213,0.0002807166893035,0.0261343885213136,0.8971834778785706,0.0013301413273438,0.0136560248211026,0.0452586635947227,0.0004456754249986,0.0007174185593612,0.000625398766715,3.0
107,2.3311481811560955e-07,1.1671903621390811e-06,4.910071220365353e-05,2.7787313229055144e-05,1.4766022104595322e-05,8.481597433274146e-06,0.9998955726623536,9.440971098229056e-07,1.4640099834650757e-06,4.925575467495946e-07,6.0
108,0.0014872686006128,0.00034368087654,1.4574981832993217e-05,3.5204735468141735e-05,3.399996558073326e-06,1.6113036735987407e-06,1.5353729168054997e-06,1.1496254046505785e-06,0.998037040233612,7.445710070896894e-05,8.0
109,3.432408630033024e-05,1.3218445019447245e-05,0.000190716193174,0.0009796470403671,0.000175791195943,0.0014827460981905,1.847771818574984e-05,0.9970040917396544,1.9057502868236043e-05,8.19285269244574e-05,7.0
110,1.9223516574129466e-05,1.7687523722997867e-05,0.0003378944529686,0.0046235132031142,0.9016987681388856,0.0498693771660327,0.001163559500128,0.0422580800950527,8.907019946491346e-06,3.032663698832039e-06,4.0
111,0.9961234927177428,4.455219823285006e-05,0.0004841588961426,0.0002526936877984,0.0001259518176084,1.1599667232076172e-05,7.43791088098078e-06,0.0001892453001346,0.002737991977483,2.286811650265008e-05,0.0
112,0.0550244450569152,0.0328691564500331,0.043666984885931,0.0124804899096488,0.0053618876263499,0.0060467706061899,0.8390656113624573,0.0008265023352578,0.0028224005363881,0.0018357408698648,6.0
113,3.332220330776181e-06,5.275894068290654e-07,0.9994718432426452,4.797082146978937e-05,1.129900738305878e-05,3.856951934722019e-06,0.0004581773246172,1.1737757859009434e-06,1.7086499610741155e-06,1.236205804389101e-07,2.0
114,3.520521568134427e-05,0.9985143542289734,8.786601313204302e-08,2.80044076816921e-07,6.786509487710647e-08,5.971147061245574e-07,7.753457680337306e-07,4.956452244186949e-07,0.000250045384746,0.0011980715207755,1.0
115,0.0038547853473573,0.0016430544201284,0.0150459855794906,0.7502366304397583,0.0058560078032314,0.1827544867992401,0.0058055673725903,0.0318738929927349,0.0002827407151926,0.0026468196883797,3.0
116,0.9934264421463012,4.3889391236007214e-05,0.0024185250513255,0.0006210561259649,0.0009348522289656,0.0001168318485724,3.126783485640772e-05,0.0015250555006787,0.0008140270947478,6.80934899719432e-05,0.0
117,0.0017621630104258,0.005558374337852,0.0705907568335533,0.1585412323474884,0.4870144724845886,0.2011228501796722,0.0052723311819136,0.0540758669376373,0.0023954105563461,0.0136665608733892,4.0
118,0.0010099989594891,0.0006739638629369,0.4065977036952972,0.0508095845580101,0.0035667668562382,0.0205219499766826,0.5093492865562439,0.0056973053142428,0.0011045803548768,0.0006688029388897,2.0
119,0.0001994735794141,3.9509610360255465e-05,0.0009128539240919,0.001414472120814,0.0002747880353126,0.0026992079801857,3.231570735806599e-05,0.9943682551383972,1.7611211660550907e-05,4.147499930695631e-05,7.0
120,0.0045492653734982,0.0002764432574622,3.760791878448799e-05,3.1529198167845607e-06,1.1713947060343344e-05,2.7209018753637797e-06,0.0001691990619292,6.090739589126315e-06,0.9948779344558716,6.584934453712776e-05,8.0
121,0.0003786524466704,0.0001068732672138,0.0003141419729217,0.9522655010223388,0.0001236205134773,0.0465486757457256,4.7592729970347136e-05,0.0001792815892258,3.1291933737520594e-06,3.24981301673688e-05,3.0
122,2.6475695449335035e-06,0.9995890259742736,4.732853824407357e-07,2.141335244232323e-06,3.417826064833207e-06,2.926725244378759e-07,8.519239003135226e-08,2.783623074265052e-07,8.249759412137792e-05,0.0003192540607415,1.0
123,2.5705927328090183e-05,7.710714271524921e-07,0.9989367127418518,0.0007632290944457,3.0210947443265468e-05,0.0001602062402525,4.638480731955497e-06,7.801792526151985e-05,4.609207167050045e-07,1.4938382264517713e-07,2.0
124,0.0008106149616651,0.0001548866130178,5.388585850596428e-05,6.871533969388111e-06,2.284096262883395e-05,6.220311206561746e-06,1.6686590242898092e-06,2.2666354198008776e-06,0.9983052015304564,0.0006355903460644,8.0
125,0.957672655582428,0.0004168108280282,0.0226446166634559,0.0003776883240789,0.0044451067224144,0.0001507196575403,0.0012526776408776,0.000107821986603,0.0111935772001743,0.0017383672529831,0.0
126,0.001537443138659,0.0001935295149451,6.899428262840956e-05,9.862839760899078e-06,5.758732004323974e-05,5.24831511938828e-06,3.975692834501388e-06,7.82904044172028e-06,0.997358739376068,0.0007567487773485,8.0
127,0.0021884955931454,0.0003497049328871,0.0833604782819747,0.556807279586792,0.143068715929985,0.1107830181717872,0.073494479060173,0.0279624573886394,0.0005456422804854,0.0014396777842193,3.0
128,0.0002881826949305,0.0002535500971134,0.0048538539558649,0.3732415437698364,0.0006896697450429,0.6048316359519958,0.014809651300311,0.0008272363338619,6.535019201692194e-05,0.0001393565762555,5.0
129,0.0210525244474411,7.863263454055414e-05,0.976503312587738,0.00074637302896,4.79143018310424e-05,9.664602839620784e-05,0.0001631901541259,4.578786683850922e-05,0.0009440457797609,0.000321496016113,2.0
130,3.2104678666655677e-06,7.839567842893302e-06,0.0025093795266002,0.0009274634066969,0.9948062300682068,0.0009004113962873,0.0001906879915622,0.0006380446720868,1.4405631191038992e-05,2.301321046616067e-06,4.0
